review_id,order_id,review_score
review_4826,order_4826,3
review_4827,order_4827,5
review_4828,order_4828,2
review_4829,order_4829,4
review_4830,order_4830,3
review_4831,order_4831,5
review_4832,order_4832,5
review_4833,order_4833,4
review_4834,order_4834,3
review_4835,order_4835,3
review_4836,order_4836,1
review_4837,order_4837,3
review_4838,order_4838,4
review_4839,order_4839,4
review_4840,order_4840,5
review_4841,order_4841,3
review_4842,order_4842,4
review_4843,order_4843,4
review_4844,order_4844,4
review_4845,order_4845,3
review_4846,order_4846,4
review_4847,order_4847,4
review_4848,order_4848,5
review_4849,order_4849,5
review_4850,order_4850,3
review_4851,order_4851,1
review_4852,order_4852,4
review_4853,order_4853,4
review_4854,order_4854,2
review_4855,order_4855,5
review_4856,order_4856,5
review_4857,order_4857,5
review_4858,order_4858,2
review_4859,order_4859,5
review_4860,order_4860,5
review_4861,order_4861,4
review_4862,order_4862,4
review_4863,order_4863,5
review_4864,order_4864,4
review_4865,order_4865,3
review_4866,order_4866,4
review_4867,order_4867,4
review_4868,order_4868,2
review_4869,order_4869,5
review_4870,order_4870,4
review_4871,order_4871,4
review_4872,order_4872,1
review_4873,order_4873,4
review_4874,order_4874,2
review_4875,order_4875,1
review_4876,order_4876,4
review_4877,order_4877,4
review_4878,order_4878,4
review_4879,order_4879,1
review_4880,order_4880,4
review_4881,order_4881,2
review_4882,order_4882,5
review_4883,order_4883,4
review_4884,order_4884,4
review_4885,order_4885,3
review_4886,order_4886,1
review_4887,order_4887,5
review_4888,order_4888,3
review_4889,order_4889,4
review_4890,order_4890,4
review_4891,order_4891,1
review_4892,order_4892,5
review_4893,order_4893,4
review_4894,order_4894,3
review_4895,order_4895,1
review_4896,order_4896,2
review_4897,order_4897,5
review_4898,order_4898,4
review_4899,order_4899,3
review_4900,order_4900,1
review_4901,order_4901,4
review_4902,order_4902,4
review_4903,order_4903,4
review_4904,order_4904,3
review_4905,order_4905,3
review_4906,order_4906,4
review_4907,order_4907,5
review_4908,order_4908,2
review_4909,order_4909,4
review_4910,order_4910,4
review_4911,order_4911,4
review_4912,order_4912,3
review_4913,order_4913,5
review_4914,order_4914,4
review_4915,order_4915,4
review_4916,order_4916,3
review_4917,order_4917,2
review_4918,order_4918,1
review_4919,order_4919,5
review_4920,order_4920,2
review_4921,order_4921,4
review_4922,order_4922,3
review_4923,order_4923,4
review_4924,order_4924,4
review_4925,order_4925,3
review_4926,order_4926,2
review_4927,order_4927,3
review_4928,order_4928,4
review_4929,order_4929,4
review_4930,order_4930,3
review_4931,order_4931,4
review_4932,order_4932,2
review_4933,order_4933,3
review_4934,order_4934,1
review_4935,order_4935,5
review_4936,order_4936,3
review_4937,order_4937,3
review_4938,order_4938,3
review_4939,order_4939,2
review_4940,order_4940,4
review_4941,order_4941,1
review_4942,order_4942,2
review_4943,order_4943,4
review_4944,order_4944,3
review_4945,order_4945,5
review_4946,order_4946,4
review_4947,order_4947,3
review_4948,order_4948,4
review_4949,order_4949,2
review_4950,order_4950,4
review_4951,order_4951,4
review_4952,order_4952,3
review_4953,order_4953,4
review_4954,order_4954,5
review_4955,order_4955,5
review_4956,order_4956,4
review_4957,order_4957,4
review_4958,order_4958,3
review_4959,order_4959,3
review_4960,order_4960,4
review_4961,order_4961,3
review_4962,order_4962,5
review_4963,order_4963,3
review_4964,order_4964,3
review_4965,order_4965,3
review_4966,order_4966,5
review_4967,order_4967,4
review_4968,order_4968,4
review_4969,order_4969,3
review_4970,order_4970,5
review_4971,order_4971,1
review_4972,order_4972,5
review_4973,order_4973,4
review_4974,order_4974,3
review_4975,order_4975,4
review_4976,order_4976,4
review_4977,order_4977,1
review_4978,order_4978,5
review_4979,order_4979,4
review_4980,order_4980,3
review_4981,order_4981,2
review_4982,order_4982,4
review_4983,order_4983,4
review_4984,order_4984,4
review_4985,order_4985,4
review_4986,order_4986,4
review_4987,order_4987,5
review_4988,order_4988,4
review_4989,order_4989,5
review_4990,order_4990,2
review_4991,order_4991,3
review_4992,order_4992,3
review_4993,order_4993,4
review_4994,order_4994,5
review_4995,order_4995,1
review_4996,order_4996,1
review_4997,order_4997,5
review_4998,order_4998,3
review_4999,order_4999,4
